Date,Date,vixPrice,vixChange%,niftyPrice,niftyChange %,n5day,n10day,n20day,n1day,n60day,nc5day,nc10day,nc20day,nc1day,nc60day,v5day,v10day,v20day,v1day,v60day,vc5day,vc10day,vc20day,vc1day,vc60day,DayOfWeek,month,Tuesday,Wednesday,Friday,Monday,Thursday,Saturday,Sunday,March,April,May,June,July,August,September,October,November,December,January,February,n1day%,n5day%,n10day%,n20day%,n60day%,cluster,Month
2019-12-04,2019-12-04,13.3225,-8.52,12043.2,0.41,12100.7,11999.1,11917.2,11314.0,10797.9,0.52,0.49,-0.2,-0.4,-2.04,14.6175,15.16,15.9175,17.7025,18.055,-1.48,-1.64,-0.05,5.64,10.89,Wednesday,December,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-6.054869137770698,0.47744785439085957,-0.3661817457154275,-1.046233559186927,-10.340275009964138,0,12
2019-12-05,2019-12-05,14.305,7.37,12018.4,-0.21,12151.15,11968.4,11966.05,11174.75,10844.65,0.42,-0.26,0.41,-1.23,0.43,13.9875,14.975,15.775,17.58,17.235,-4.31,-1.22,-0.9,-0.69,-4.54,Thursday,December,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-7.019653198429072,1.1045563469347002,-0.41602875590760835,-0.435582107435269,-9.766275044931106,0,12
2019-12-06,2019-12-06,13.64,-4.65,11921.5,-0.81,12056.05,11914.4,12012.05,11126.4,10847.9,-0.78,-0.45,0.38,-0.43,0.03,13.8975,14.8725,15.2075,17.83,17.2725,-0.64,-0.68,-3.6,1.42,0.22,Friday,December,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-6.66946273539404,1.1286331418026194,-0.05955626389296954,0.7595520697898693,-9.005578157111104,0,12
2019-12-09,2019-12-09,14.5975,7.02,11937.5,0.13,12048.2,12073.75,11908.15,11313.3,10946.2,-0.07,1.34,-0.86,1.68,0.91,14.2025,15.0025,15.855,17.155,16.275,2.19,0.87,4.26,-3.79,-5.78,Monday,December,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-5.228900523560216,0.9273298429319433,1.1413612565445026,-0.2458638743455528,-8.304083769633502,0,12
2019-12-10,2019-12-10,14.29,-2.11,11856.8,-0.68,11994.2,12037.7,11913.45,11234.55,11003.05,-0.45,-0.3,0.04,-0.7,0.52,14.5625,14.8375,16.25,17.2275,15.8525,2.53,-1.1,2.49,0.42,-2.6,Tuesday,December,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-5.248043316915188,1.1588286890223456,1.5257067674246125,0.47778489980434397,-7.200509412320357,0,12
2019-12-11,2019-12-11,13.3775,-6.39,11910.15,0.45,12043.2,12100.7,11840.45,11305.05,11035.7,0.41,0.52,-0.61,0.63,0.3,13.3225,14.6175,16.4625,17.14,15.3725,-8.52,-1.48,1.31,-0.51,-3.03,Wednesday,December,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-5.080540547348273,1.1171143940252732,1.5998958871214979,-0.5852151316314145,-7.3420569850085755,0,12
2019-12-12,2019-12-12,13.3475,-0.22,11971.8,0.52,12018.4,12151.15,11872.1,11341.15,10982.8,-0.21,0.42,0.27,0.32,-0.48,14.305,13.9875,15.65,17.43,14.9,7.37,-4.31,-4.94,1.69,-3.07,Thursday,December,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-5.267795987236671,0.3892480662891158,1.498103877445333,-0.8327903907515906,-8.261080205148767,0,12
2019-12-13,2019-12-13,13.3,-0.36,12086.7,0.96,11921.5,12056.05,11895.45,11428.3,11075.9,-0.81,-0.78,0.2,0.77,0.85,13.64,13.8975,15.03,16.85,14.12,-4.65,-0.64,-3.96,-3.33,-5.23,Friday,December,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-5.447309852978906,-1.3667915973756337,-0.2535845185203691,-1.5823177542257192,-8.362911299196647,0,12
2019-12-16,2019-12-16,13.415,0.86,12053.95,-0.27,11937.5,12048.2,11884.5,11464.0,11003.5,0.13,-0.07,-0.09,0.31,-0.65,14.5975,14.2025,15.755,16.36,14.9525,7.02,2.19,4.82,-2.91,5.9,Monday,December,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-4.894246284412999,-0.9660733618440488,-0.0477022055011013,-1.405763256028113,-8.714570742370764,0,12
2019-12-17,2019-12-17,12.5175,-6.69,12165.0,0.92,11856.8,11994.2,11940.1,11586.35,10817.6,-0.68,-0.45,0.47,1.07,-1.69,14.29,14.5625,15.4125,15.8775,16.0175,-2.11,2.53,-2.17,-2.95,7.12,Tuesday,December,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-4.756678997122891,-2.5334977394163642,-1.4040279490341083,-1.848746403616931,-11.076037813399092,0,12
2019-12-18,2019-12-18,12.3375,-1.44,12221.65,0.47,11910.15,12043.2,11999.1,11661.85,10840.65,0.45,0.41,0.49,0.65,0.21,13.3775,13.3225,15.16,15.9275,15.3525,-6.39,-8.52,-1.64,0.31,-4.15,Wednesday,December,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-4.5803962640069,-2.5487556917437497,-1.4601138144194843,-1.8209488898798385,-11.299619936751585,0,12
2019-12-19,2019-12-19,12.1225,-1.74,12259.7,0.31,11971.8,12018.4,11968.4,11588.35,10704.8,0.52,-0.21,-0.26,-0.63,-1.25,13.3475,14.305,14.975,16.81,15.55,-0.22,7.37,-1.22,5.54,1.29,Thursday,December,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-5.476072008287318,-2.3483445761315647,-1.9682373956948465,-2.376077718051837,-12.68301834465771,0,12
2019-12-20,2019-12-20,12.325,1.67,12271.8,0.1,12086.7,11921.5,11914.4,11604.1,11274.2,0.96,-0.81,-0.45,0.14,5.32,13.3,13.64,14.8725,16.535,15.4,-0.36,-4.65,-0.68,-1.64,-0.96,Friday,December,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-5.4409296109780065,-1.508336185400663,-2.8545119705340642,-2.912368193745006,-8.12920679932853,0,12
2019-12-23,2019-12-23,11.9575,-2.98,12262.75,-0.07,12053.95,11937.5,12073.75,11582.6,11600.2,-0.27,0.13,1.34,-0.19,2.89,13.415,14.5975,15.0025,16.24,16.7925,0.86,7.02,0.87,-1.78,9.04,Monday,December,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-5.546472039306026,-1.7027175796619787,-2.6523414405414774,-1.5412529815905895,-5.402947952131449,0,12
2019-12-24,2019-12-24,11.625,-2.78,12214.55,-0.39,12165.0,11856.8,12037.7,11583.9,11588.2,0.92,-0.68,-0.3,0.01,-0.1,12.5175,14.29,14.8375,15.315,16.7325,-6.69,-2.11,-1.1,-5.7,-0.36,Tuesday,December,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-5.163104657969386,-0.40566373710041936,-2.9288839949077126,-1.4478634088034235,-5.127900741328977,0,12
2019-12-26,2019-12-26,11.1225,-4.32,12126.55,-0.72,12221.65,11910.15,12100.7,11786.85,11440.2,0.47,0.45,0.52,1.37,-1.28,12.3375,13.3775,14.6175,16.42,16.17,-1.44,-6.39,-1.48,7.22,-3.36,Thursday,December,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2.8012913813079474,0.7842296448701433,-1.7845141445835762,-0.21316862586637209,-5.659895023728914,0,12
2019-12-27,2019-12-27,10.525,-5.37,12245.8,0.98,12259.7,11971.8,12151.15,11844.1,11571.2,0.31,0.52,0.42,0.49,1.15,12.1225,13.3475,13.9875,16.6575,16.3425,-1.74,-0.22,-4.31,1.45,1.07,Friday,December,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-3.2803083506181623,0.11350830488821846,-2.2375018373646474,-0.772918061702785,-5.508827516372949,0,12
2019-12-30,2019-12-30,11.0075,4.58,12255.85,0.08,12271.8,12086.7,12056.05,11877.45,11512.4,0.1,0.96,-0.78,0.28,-0.51,12.325,13.3,13.8975,16.28,16.115,1.67,-0.36,-0.64,-2.27,-1.39,Monday,December,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-3.087505150601546,0.13014193222011453,-1.380157231036604,-1.630241884487825,-6.06608272784018,0,12
2019-12-31,2019-12-31,11.6675,6.0,12168.45,-0.71,12262.75,12053.95,12048.2,11890.6,11474.45,-0.07,-0.27,-0.07,0.11,-0.33,11.9575,13.415,14.2025,15.7325,15.8725,-2.98,0.86,2.19,-3.36,-1.5,Tuesday,December,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2.283363945284735,0.7749549038702486,-0.9409579691743812,-0.9882113169713479,-5.703273629755638,0,12
2020-01-01,2020-01-01,11.5975,-0.6,12182.5,0.12,12214.55,12165.0,11994.2,11941.3,11359.9,-0.39,0.92,-0.45,0.43,-1.0,11.625,12.5175,14.5625,15.925,16.7575,-2.78,-6.69,2.53,1.22,5.58,Wednesday,January,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.9798891853067984,0.2630822901703203,-0.14364867638005335,-1.545659757849368,-6.752308639441826,0,1
2020-01-02,2020-01-02,11.49,-0.93,12282.2,0.82,12126.55,12221.65,12043.2,11917.2,11314.0,-0.72,0.47,0.41,-0.2,-0.4,11.1225,12.3375,13.3225,15.9175,17.7025,-4.32,-1.44,-8.52,-0.05,5.64,Thursday,January,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.9717802999462637,-1.2672811059907951,-0.49298985523766986,-1.9459054566771425,-7.8829525655013,0,1
2020-01-03,2020-01-03,12.695,10.49,12226.65,-0.45,12245.8,12259.7,12018.4,11966.05,11174.75,0.98,0.31,-0.21,0.41,-1.23,10.525,12.1225,14.305,15.775,17.58,-5.37,-1.74,7.37,-0.9,-0.69,Friday,January,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.1314096665889704,0.15662507718794302,0.2703111645463074,-1.7032465965738777,-8.603337790809418,0,1
2020-01-06,2020-01-06,14.7775,16.4,11993.05,-1.91,12255.85,12271.8,11921.5,12012.05,11126.4,0.08,0.1,-0.81,0.38,-0.43,11.0075,12.325,13.64,15.2075,17.83,4.58,1.67,-4.65,-3.6,1.42,Monday,January,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.15842508786338755,2.1912691100262327,2.324262802206278,-0.596595528243435,-7.2262685472002515,0,1
2020-01-07,2020-01-07,14.61,-1.13,12052.95,0.5,12168.45,12262.75,11937.5,11908.15,11313.3,-0.71,-0.07,0.13,-0.86,1.68,11.6675,11.9575,14.5975,15.855,17.155,6.0,-2.98,7.02,4.26,-3.79,Tuesday,January,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.2013656407767481,0.9582716264482969,1.7406527032801038,-0.9578567902463772,-6.136671935086443,0,1
2020-01-08,2020-01-08,15.64,7.05,12025.35,-0.23,12182.5,12214.55,11856.8,11913.45,11234.55,0.12,-0.39,-0.68,0.04,-0.7,11.5975,11.625,14.29,16.25,17.2275,-0.6,-2.78,-2.11,2.49,0.42,Wednesday,January,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.9305342464044676,1.3068226704420216,1.5733429796222058,-1.4016224060006661,-6.576107971909351,0,1
2020-01-09,2020-01-09,13.9975,-10.5,12215.9,1.58,12282.2,12126.55,11910.15,11840.45,11305.05,0.82,-0.72,0.45,-0.61,0.63,11.49,11.1225,13.3775,16.4625,17.14,-0.93,-4.32,-6.39,1.31,-0.51,Thursday,January,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3.073453450011861,0.5427352876169671,-0.7314238001293426,-2.50288558354276,-7.456266013965409,0,1
2020-01-10,2020-01-10,14.0775,0.57,12256.8,0.33,12226.65,12245.8,11971.8,11872.1,11341.15,-0.45,0.98,0.52,0.27,0.32,12.695,10.525,13.3475,15.65,17.43,10.49,-5.37,-0.22,-4.94,1.69,Friday,January,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3.138665883427966,-0.2459859017035412,-0.0897461001240128,-2.3252398668494227,-7.470546961686571,0,1
2020-01-13,2020-01-13,14.275,1.4,12329.55,0.59,11993.05,12255.85,12086.7,11895.45,11428.3,-1.91,0.08,0.96,0.2,0.77,14.7775,11.0075,13.3,15.03,16.85,16.4,4.58,-0.36,-3.96,-3.33,Monday,January,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3.5208097619134406,-2.729215583699324,-0.5977509317047168,-1.9696582600338095,-7.309674724543881,0,1
2020-01-14,2020-01-14,13.9125,-2.54,12362.3,0.27,12052.95,12168.45,12053.95,11884.5,11464.0,0.5,-0.71,-0.27,-0.09,0.31,14.61,11.6675,13.415,15.755,16.36,-1.13,6.0,0.86,4.82,-2.91,Tuesday,January,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3.8649765820276105,-2.5023660645672616,-1.5680739021055836,-2.4942769549355583,-7.266447182158655,0,1
2020-01-15,2020-01-15,14.12,1.49,12343.3,-0.15,12025.35,12182.5,12165.0,11940.1,11586.35,-0.23,0.12,0.92,0.47,1.07,15.64,11.5975,12.5175,15.4125,15.8775,7.05,-0.6,-6.69,-2.17,-2.95,Wednesday,January,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3.26654946408172,-2.5758913742678127,-1.3027310362706834,-1.4445083567603418,-6.132476728265528,0,1
2020-01-16,2020-01-16,14.1825,0.44,12355.5,0.1,12215.9,12282.2,12221.65,11999.1,11661.85,1.58,0.82,0.47,0.49,0.65,13.9975,11.49,12.3375,15.16,15.9275,-10.5,-0.93,-1.44,-1.64,0.31,Thursday,January,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.884545344178703,-1.1298611954190472,-0.59325806321071,-1.0833232163813715,-5.614098984258019,0,1
2020-01-17,2020-01-17,14.1275,-0.39,12352.35,-0.03,12256.8,12226.65,12259.7,11968.4,11588.35,0.33,-0.45,0.31,-0.26,-0.63,14.0775,12.695,12.1225,14.975,16.81,0.57,10.49,-1.74,-1.22,5.54,Friday,January,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3.1083154217618567,-0.7735370192716454,-1.0176201289633207,-0.7500597052382716,-6.185057903961594,0,1
2020-01-20,2020-01-20,15.41,9.08,12224.55,-1.03,12329.55,11993.05,12271.8,11914.4,11604.1,0.59,-1.91,0.1,-0.45,0.14,14.275,14.7775,12.325,14.8725,16.535,1.4,16.4,1.67,-0.68,-1.64,Monday,January,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.5371077053961058,0.858927322478128,-1.8937302395589204,0.38651729511515764,-5.075442449824321,0,1
2020-01-21,2020-01-21,15.8625,2.94,12169.85,-0.45,12362.3,12052.95,12262.75,12073.75,11582.6,0.27,0.5,-0.07,1.34,-0.19,13.9125,14.61,11.9575,15.0025,16.24,-2.54,-1.13,-2.98,0.87,-1.78,Tuesday,January,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.7896564049680181,1.5813670669728788,-0.9605705904345545,0.7633619148962365,-4.82544977957822,0,1
2020-01-22,2020-01-22,16.36,3.14,12106.9,-0.52,12343.3,12025.35,12214.55,12037.7,11583.9,-0.15,-0.23,-0.39,-0.3,0.01,14.12,15.64,11.625,14.8375,15.315,1.49,7.05,-2.78,-1.1,-5.7,Wednesday,January,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5715748870478727,1.9526055389901598,-0.6735828329299761,0.8891623784783854,-4.31985066367113,0,1
2020-01-23,2020-01-23,15.855,-3.09,12180.35,0.61,12355.5,12215.9,12126.55,12100.7,11786.85,0.1,1.58,-0.72,0.52,1.37,14.1825,13.9975,11.1225,14.6175,16.42,0.44,-10.5,-4.32,-1.48,7.22,Thursday,January,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.6539220958346815,1.437971815259821,0.2918635342990905,-0.4416950251840144,-3.2306132418198166,0,1
2020-01-24,2020-01-24,15.56,-1.86,12248.25,0.56,12352.35,12256.8,12245.8,12151.15,11844.1,-0.03,0.33,0.98,0.42,0.49,14.1275,14.0775,10.525,13.9875,16.6575,-0.39,0.57,-5.37,-4.31,1.45,Friday,January,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.7927663135550007,0.8499173351295113,0.06980589063743206,-0.020002857551084666,-3.2996550527626365,0,1
2020-01-27,2020-01-27,17.175,10.38,12119.0,-1.06,12224.55,12329.55,12255.85,12056.05,11877.45,-1.03,0.59,0.08,-0.78,0.28,15.41,14.275,11.0075,13.8975,16.28,9.08,1.4,4.58,-0.64,-2.27,Monday,January,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5194322963940979,0.8709464477267042,1.7373545672085096,1.1292185823912895,-1.9931512501031379,4,1
2020-01-28,2020-01-28,17.2975,0.71,12055.8,-0.52,12169.85,12362.3,12168.45,12048.2,11890.6,-0.45,0.27,-0.71,-0.07,0.11,15.8625,13.9125,11.6675,14.2025,15.7325,2.94,-2.54,6.0,2.19,-3.36,Tuesday,January,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.06304019641996836,0.9460176844340574,2.542344763516316,0.9344050166724851,-1.3702947958658813,4,1
2020-01-29,2020-01-29,16.4975,-4.62,12129.5,0.61,12106.9,12343.3,12182.5,11994.2,11941.3,-0.52,-0.15,0.12,-0.45,0.43,16.36,14.12,11.5975,14.5625,15.925,3.14,1.49,-0.6,2.53,1.22,Wednesday,January,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.1154623026505568,-0.18632260192093955,1.7626447916237211,0.43695123459334684,-1.55158910095223,0,1
2020-01-30,2020-01-30,16.7975,1.82,12035.8,-0.77,12180.35,12355.5,12282.2,12043.2,11917.2,0.61,0.1,0.82,0.41,-0.2,15.855,14.1825,11.49,13.3225,15.9175,-3.09,0.44,-0.93,-8.52,-0.05,Thursday,January,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.061483241662386015,1.2010003489589482,2.6562422107379713,2.0472257764336517,-0.9853935758320889,4,1
2020-01-31,2020-01-31,17.3675,3.39,11962.1,-0.61,12248.25,12352.35,12226.65,12018.4,11966.05,0.56,-0.03,-0.45,-0.21,0.41,15.56,14.1275,12.695,14.305,15.775,-1.86,-0.39,10.49,7.37,-0.9,Friday,January,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4706531461867003,2.3921385041088072,3.262387039065047,2.21156820290751,0.03302095785856086,4,1
2020-02-01,2020-02-01,16.835,-3.07,11661.85,-2.51,12119.0,12224.55,11993.05,11921.5,12012.05,-1.06,-1.03,-1.91,-0.81,0.38,17.175,15.41,14.7775,13.64,15.2075,10.38,9.08,16.4,-4.65,-3.6,Saturday,February,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.2264906511402534,3.9200469908290674,4.825134948571615,2.840029669392068,3.0029540767545364,4,2
2020-02-03,2020-02-03,15.7825,-6.25,11707.9,0.39,12055.8,12169.85,12052.95,11937.5,11908.15,-0.52,-0.45,0.5,0.13,-0.86,17.2975,15.8625,14.61,14.5975,15.855,0.71,2.94,-1.13,7.02,4.26,Monday,February,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.9610690217716276,2.971497877501513,3.9456264573493174,2.9471553395570607,1.7103835871505564,0,2
2020-02-04,2020-02-04,14.38,-8.89,11979.65,2.32,12129.5,12106.9,12025.35,11856.8,11913.45,0.61,-0.52,-0.23,-0.68,0.04,16.4975,16.36,15.64,14.29,16.25,-4.62,3.14,7.05,-2.11,2.49,Tuesday,February,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.0254890585284242,1.2508712691940114,1.0622180113776278,0.381480260274722,-0.5526037905948747,0,2
2020-02-05,2020-02-05,14.1725,-1.44,12089.15,0.91,12035.8,12180.35,12215.9,11910.15,11840.45,-0.77,0.61,1.58,0.45,-0.61,16.7975,15.855,13.9975,13.3775,16.4625,1.82,-3.09,-10.5,-6.39,1.31,Wednesday,February,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.480666548103051,-0.44130480637596825,0.7543954703184321,1.048460809899786,-2.057216595045962,0,2
2020-02-06,2020-02-06,13.78,-2.77,12137.95,0.4,11962.1,12248.25,12256.8,11971.8,11872.1,-0.61,0.56,0.33,0.52,0.27,17.3675,15.56,14.0775,13.3475,15.65,3.39,-1.86,0.57,-0.22,-4.94,Thursday,February,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.3688472929942983,-1.4487619408549248,0.9087201710338176,0.9791604018800418,-2.190238055025769,0,2
2020-02-07,2020-02-07,13.7475,-0.24,12098.35,-0.33,11661.85,12119.0,12329.55,12086.7,11895.45,-2.51,-1.06,0.59,0.96,0.2,16.835,17.175,14.275,13.3,15.03,-3.07,10.38,1.4,-0.36,-3.96,Friday,February,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.09629412275227313,-3.607930006984424,0.17068443217463236,1.9110043931610416,-1.6770881979774073,0,2
2020-02-10,2020-02-10,14.21,3.36,12031.5,-0.55,11707.9,12055.8,12362.3,12053.95,11884.5,0.39,-0.52,0.27,-0.27,-0.09,15.7825,17.2975,13.9125,13.415,15.755,-6.25,0.71,-2.54,0.86,4.82,Monday,February,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.18659352532934986,-2.6896064497361127,0.20196982919834827,2.749449362091171,-1.2217927939159707,0,2
2020-02-11,2020-02-11,13.88,-2.32,12107.9,0.64,11979.65,12129.5,12343.3,12165.0,11940.1,2.32,0.61,-0.15,0.92,0.47,14.38,16.4975,14.12,12.5175,15.4125,-8.89,-4.62,1.49,-6.69,-2.17,Tuesday,February,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4715929269320061,-1.0592257947290613,0.17839592332279225,1.9441852013974317,-1.385872033961292,0,2
2020-02-12,2020-02-12,13.6225,-1.86,12201.2,0.77,12089.15,12035.8,12355.5,12221.65,11999.1,0.91,-0.77,0.1,0.47,0.49,14.1725,16.7975,14.1825,12.3375,15.16,-1.44,1.82,0.44,-1.44,-1.64,Wednesday,February,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.16760646493786602,-0.9183522932170695,-1.355604366783607,1.264629708553251,-1.6563944530046255,0,2
2020-02-13,2020-02-13,13.37,-1.85,12174.65,-0.22,12137.95,11962.1,12352.35,12259.7,11968.4,0.4,-0.61,-0.03,0.31,-0.26,13.78,17.3675,14.1275,12.1225,14.975,-2.77,3.39,-0.39,-1.74,-1.22,Thursday,February,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6985827107966233,-0.30144603746308035,-1.7458407428550249,1.4595902140924029,-1.694093875388615,0,2
2020-02-14,2020-02-14,13.615,1.83,12113.45,-0.5,12098.35,11661.85,12224.55,12271.8,11914.4,-0.33,-2.51,-1.03,0.1,-0.45,13.7475,16.835,15.41,12.325,14.8725,-0.24,-3.07,9.08,1.67,-0.68,Friday,February,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.307224613962154,-0.12465482583409651,-3.728087373952097,0.9171623278256692,-1.643214773660692,0,2
2020-02-17,2020-02-17,14.415,5.88,12045.8,-0.56,12031.5,11707.9,12169.85,12262.75,12073.75,-0.55,0.39,-0.45,-0.07,1.34,14.21,15.7825,15.8625,11.9575,15.0025,3.36,-6.25,2.94,-2.98,0.87,Monday,February,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.8010426870776597,-0.11871357651629011,-2.805127098241708,1.0298195221571094,0.23203108137276668,0,2
2020-02-18,2020-02-18,14.51,0.66,11992.5,-0.44,12107.9,11979.65,12106.9,12214.55,12037.7,0.64,2.32,-0.52,-0.39,-0.3,13.88,14.38,16.36,11.625,14.8375,-2.32,-8.89,3.14,-2.78,-1.1,Tuesday,February,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.851573900354382,0.9622680842193008,-0.10715030227225653,0.95392953929539,0.3769022305607732,0,2
2020-02-19,2020-02-19,14.0225,-3.36,12125.9,1.11,12201.2,12089.15,12180.35,12126.55,12100.7,0.77,0.91,0.61,-0.72,0.52,13.6225,14.1725,15.855,11.1225,14.6175,-1.86,-1.44,-3.09,-4.32,-1.48,Wednesday,February,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.005360426854910862,0.6209848341154148,-0.30307028756628374,0.4490388342308672,-0.20781962575972843,0,2
2020-02-20,2020-02-20,13.7,-2.3,12080.85,-0.37,12174.65,12137.95,12248.25,12245.8,12151.15,-0.22,0.4,0.56,0.98,0.42,13.37,13.78,15.56,10.525,13.9875,-1.85,-2.77,-1.86,-5.37,-4.31,Thursday,February,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.365384058240926,0.7764354329372459,0.4726488616281169,1.385664088205711,0.5819126965403864,0,2
2020-02-24,2020-02-24,16.9975,24.07,11829.4,-2.08,12113.45,12098.35,12119.0,12255.85,12056.05,-0.5,-0.33,-1.06,0.08,-0.78,13.615,13.7475,17.175,11.0075,13.8975,1.83,-0.24,10.38,4.58,-0.64,Monday,February,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.605001098956843,2.401220687439778,2.2735726241398613,2.4481376908380845,1.9159889766175768,4,2
2020-02-25,2020-02-25,16.8975,-0.59,11797.9,-0.27,12045.8,12031.5,12055.8,12168.45,12048.2,-0.56,-0.55,-0.52,-0.71,-0.07,14.415,14.21,17.2975,11.6675,14.2025,5.88,3.36,0.71,6.0,2.19,Tuesday,February,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.1408131955687124,2.1012214038091495,1.9800133922138716,2.1859822510785785,2.121564007153825,4,2
2020-02-26,2020-02-26,18.26,8.06,11678.5,-1.01,11992.5,12107.9,12129.5,12182.5,11994.2,-0.44,0.64,0.61,0.12,-0.45,14.51,13.88,16.4975,11.5975,14.5625,0.66,-2.32,-4.62,-0.6,2.53,Wednesday,February,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.315622725521258,2.6887014599477674,3.676842060196084,3.8617973198612834,2.7032581239029048,4,2
2020-02-27,2020-02-27,17.765,-2.71,11633.3,-0.39,12125.9,12201.2,12035.8,12282.2,12043.2,1.11,0.77,-0.77,0.82,0.41,14.0225,13.6225,16.7975,11.49,13.3225,-3.36,-1.86,1.82,-0.93,-8.52,Thursday,February,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.577952945423926,4.234396087094809,4.881675878727458,3.4598953005596003,3.5235057980108953,4,2
2020-02-28,2020-02-28,23.235,30.79,11201.75,-3.71,12080.85,12174.65,11962.1,12226.65,12018.4,-0.37,-0.22,-0.61,-0.45,-0.21,13.7,13.37,17.3675,12.695,14.305,-2.3,-1.85,3.39,10.49,7.37,Friday,February,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.149463253509493,7.84788091146473,8.685250072533305,6.78777869529315,7.2903787354654375,2,2
